gene	ko_id
MEGAHIT-MetaBAT2-S938.43_contig_1391722_4	K06168
MEGAHIT-MetaBAT2-S938.43_contig_1391722_7	K02356
MEGAHIT-MetaBAT2-S938.43_contig_1391722_8	K01271
MEGAHIT-MetaBAT2-S938.43_contig_1391724_1	K06399
MEGAHIT-MetaBAT2-S938.43_contig_1391724_2	K07699
MEGAHIT-MetaBAT2-S938.43_contig_1391724_3	K01496
MEGAHIT-MetaBAT2-S938.43_contig_1391724_4	K01814
MEGAHIT-MetaBAT2-S938.43_contig_1391724_5	K00765
MEGAHIT-MetaBAT2-S938.43_contig_1391724_6	K02502
MEGAHIT-MetaBAT2-S938.43_contig_1391724_8	K03763
MEGAHIT-MetaBAT2-S938.43_contig_1391724_9	K03526
MEGAHIT-MetaBAT2-S938.43_contig_1391724_10	K11749
MEGAHIT-MetaBAT2-S938.43_contig_1391724_11	K00099
MEGAHIT-MetaBAT2-S938.43_contig_1391724_12	K00981
MEGAHIT-MetaBAT2-S938.43_contig_1391724_13	K00806
MEGAHIT-MetaBAT2-S938.43_contig_1391724_14	K02838
MEGAHIT-MetaBAT2-S938.43_contig_1391724_15	K09903
MEGAHIT-MetaBAT2-S938.43_contig_1391724_16	K02357
MEGAHIT-MetaBAT2-S938.43_contig_1391724_17	K02967
MEGAHIT-MetaBAT2-S938.43_contig_1391724_18	K01449
MEGAHIT-MetaBAT2-S938.43_contig_1391724_20	K25232
MEGAHIT-MetaBAT2-S938.43_contig_1391727_10	K03308
MEGAHIT-MetaBAT2-S938.43_contig_1391727_11	K26937
MEGAHIT-MetaBAT2-S938.43_contig_1391727_14	K18471
MEGAHIT-MetaBAT2-S938.43_contig_1391727_16	K01624
MEGAHIT-MetaBAT2-S938.43_contig_1391727_21	K01921
MEGAHIT-MetaBAT2-S938.43_contig_1391727_22	K01929
MEGAHIT-MetaBAT2-S938.43_contig_1391727_23	K01005
MEGAHIT-MetaBAT2-S938.43_contig_1391727_24	K03596
MEGAHIT-MetaBAT2-S938.43_contig_1391727_25	K16789
MEGAHIT-MetaBAT2-S938.43_contig_1391727_29	K01356
MEGAHIT-MetaBAT2-S938.43_contig_1391727_30	K07005
MEGAHIT-MetaBAT2-S938.43_contig_1391727_32	K01652
MEGAHIT-MetaBAT2-S938.43_contig_1391727_34	K08981
MEGAHIT-MetaBAT2-S938.43_contig_1391727_35	K01243
MEGAHIT-MetaBAT2-S938.43_contig_1391727_36	K09761
MEGAHIT-MetaBAT2-S938.43_contig_1391727_37	K03743
MEGAHIT-MetaBAT2-S938.43_contig_1391727_38	K00705
MEGAHIT-MetaBAT2-S938.43_contig_1391727_39	K00688
MEGAHIT-MetaBAT2-S938.43_contig_1391728_1	K03308
MEGAHIT-MetaBAT2-S938.43_contig_1391728_2	K13292
MEGAHIT-MetaBAT2-S938.43_contig_1391729_1	K02483
MEGAHIT-MetaBAT2-S938.43_contig_1391729_2	K07636
MEGAHIT-MetaBAT2-S938.43_contig_1391730_4	K00052
MEGAHIT-MetaBAT2-S938.43_contig_1391730_6	K02500
MEGAHIT-MetaBAT2-S938.43_contig_1391730_7	K02501
MEGAHIT-MetaBAT2-S938.43_contig_1391730_10	K00945
MEGAHIT-MetaBAT2-S938.43_contig_1391730_11	K00655
MEGAHIT-MetaBAT2-S938.43_contig_1391730_12	K02945
MEGAHIT-MetaBAT2-S938.43_contig_1391730_15	K01972
MEGAHIT-MetaBAT2-S938.43_contig_1391730_16	K06390
MEGAHIT-MetaBAT2-S938.43_contig_1391730_18	K06392
MEGAHIT-MetaBAT2-S938.43_contig_1391730_19	K06393
MEGAHIT-MetaBAT2-S938.43_contig_1391730_20	K06394
MEGAHIT-MetaBAT2-S938.43_contig_1391730_21	K06395
MEGAHIT-MetaBAT2-S938.43_contig_1391730_22	K06396
MEGAHIT-MetaBAT2-S938.43_contig_1391730_23	K06397
MEGAHIT-MetaBAT2-S938.43_contig_1391730_24	K03625
MEGAHIT-MetaBAT2-S938.43_contig_1391730_26	K03601
MEGAHIT-MetaBAT2-S938.43_contig_1391731_2	K03584
MEGAHIT-MetaBAT2-S938.43_contig_1391731_4	K03595
MEGAHIT-MetaBAT2-S938.43_contig_1391731_5	K07042
MEGAHIT-MetaBAT2-S938.43_contig_1391731_6	K06217
MEGAHIT-MetaBAT2-S938.43_contig_1391731_7	K09787
MEGAHIT-MetaBAT2-S938.43_contig_1391731_8	K03106
MEGAHIT-MetaBAT2-S938.43_contig_1391731_9	K02959
MEGAHIT-MetaBAT2-S938.43_contig_1391731_10	K06960
MEGAHIT-MetaBAT2-S938.43_contig_1391731_12	K02860
MEGAHIT-MetaBAT2-S938.43_contig_1391731_13	K00554
MEGAHIT-MetaBAT2-S938.43_contig_1391731_14	K02784
MEGAHIT-MetaBAT2-S938.43_contig_1391731_15	K03703
MEGAHIT-MetaBAT2-S938.43_contig_1391731_16	K08316
MEGAHIT-MetaBAT2-S938.43_contig_1391731_17	K00954
MEGAHIT-MetaBAT2-S938.43_contig_1391731_19	K03925
MEGAHIT-MetaBAT2-S938.43_contig_1391731_20	K03438
MEGAHIT-MetaBAT2-S938.43_contig_1391731_21	K03586
MEGAHIT-MetaBAT2-S938.43_contig_1391731_22	K08384
MEGAHIT-MetaBAT2-S938.43_contig_1391731_23	K01000
MEGAHIT-MetaBAT2-S938.43_contig_1391731_24	K03588
MEGAHIT-MetaBAT2-S938.43_contig_1391731_25	K02563
MEGAHIT-MetaBAT2-S938.43_contig_1391731_26	K00790
MEGAHIT-MetaBAT2-S938.43_contig_1391731_27	K03589
MEGAHIT-MetaBAT2-S938.43_contig_1391732_3	K26937
MEGAHIT-MetaBAT2-S938.43_contig_1391732_5	K26606
MEGAHIT-MetaBAT2-S938.43_contig_1391732_6	K26605
MEGAHIT-MetaBAT2-S938.43_contig_1391734_7	K06923
