code_protein	Protein	Association	Loading_Value	Description	Indistinguishable.Proteins	comp1	comp2	comp3
X7618	961_SemiBin_68_contig_3660518_35	stress	0.0301886063888084	rank: C;small subunit ribosomal protein S12 (db=kegg)		0.0301886063888084	-0.000739007865824113	0.031764964002851
X3559	946_SemiBin_182_contig_789420_10	stress	0.0301591312105654	rank: C;small subunit ribosomal protein S18 (db=kegg)	956_SemiBin_125_contig_955086_19, 968_SemiBin_313_contig_7005542_7, 983_SemiBin_12_contig_3607308_31, 986_SemiBin_101_contig_4257372_21, MEGAHIT-MetaBAT2-S935.60_contig_5798611_27, MEGAHIT-MetaBAT2-S937.180_contig_3991013_14, MEGAHIT-MetaBAT2-S942.30_contig_4599899_6, group10_bins.334_contig_6684457_16, group10_bins.56_contig_5599030_35, group6_bins.304_contig_2563976_40, group9_bins.268_contig_3174361_40	0.0301591312105654	-0.0413859822445331	0.0223771467641066
X3561	946_SemiBin_296_contig_4307483_13	stress	0.0301570784129299	rank: E		0.0301570784129299	0.0399770526194601	0.0150130808257394
X20936	MEGAHIT-MetaBAT2-S946.235_contig_6774396_1	stress	0.0301045108263065	rank: E		0.0301045108263065	0.0139116685117543	0.0182517894315293
X16579	MEGAHIT-MetaBAT2-S932.36_contig_1898818_22	stress	0.0300935238023761	rank: C;small subunit ribosomal protein S16 (db=kegg)	MEGAHIT-MetaBAT2-S950.132_contig_5970605_5, MEGAHIT-MetaBAT2-S962.33_contig_2485032_8, group9_bins.155_contig_7048771_8	0.0300935238023761	-0.0372338334071063	-0.00152198498756109
X10265	970_SemiBin_111_contig_3275974_37	stress	0.0300681171377367	rank: C;phosphoglucomutase [EC:5.4.2.2] (db=kegg)	MEGAHIT-MetaBAT2-S964.113_contig_1412600_6	0.0300681171377367	-0.0508799678833562	0.014658916657333
X15153	991_SemiBin_141_contig_1443130_5	stress	0.0300362771082722	rank: E		0.0300362771082722	-0.0511644115804154	0.00624706365652707
X16043	993_SemiBin_0_contig_4100186_25	stress	0.0300283219788168	rank: C;threonyl-tRNA synthetase [EC:6.1.1.3] (db=kegg)		0.0300283219788168	-0.0188006948978287	-0.0238898013363003
X25538	MEGAHIT-MetaBAT2-S955.226_contig_2978393_1	stress	0.0299920024687779	rank: D;Phosphate transporter family [PF01384.25] (db=pfam)		0.0299920024687779	-0.017543700653162	0.0194000968360119
X24434	MEGAHIT-MetaBAT2-S951.93_contig_3950608_11	stress	0.0299625752725364	rank: C;large subunit ribosomal protein L7/L12 (db=kegg)		0.0299625752725364	-0.0359998860978249	-0.0202749538533547
X20190	MEGAHIT-MetaBAT2-S945.141_contig_5189880_5	control	-0.029960924466201	rank: C;immune inhibitor A [EC:3.4.24.-] (db=kegg)		-0.029960924466201	0.0235803107048009	0.00717088537719371
X15049	991_SemiBin_141_contig_1443053_15	stress	0.0299289348319302	rank: C;chemotaxis protein MotB (db=kegg)		0.0299289348319302	-0.00809389683069875	0.0337284870548103
X13096	983_SemiBin_151_contig_1974797_11	stress	0.029928184223403	rank: D;Acetyl-CoA hydrolase/transferase C-terminal domain [PF13336.11];Acetyl-CoA hydrolase/transferase N-terminal domain [PF02550.20] (db=pfam)		0.029928184223403	0.0457510035096398	0.00701407486063047
X9616	968_SemiBin_116_contig_4216127_21	stress	0.0299256638774279	rank: C;two-component system, response regulator, stage 0 sporulation protein A (db=kegg)		0.0299256638774279	-0.0222807643401801	-0.0531563764129561
X20412	MEGAHIT-MetaBAT2-S945.70_contig_241109_3	control	-0.0299096033302821	rank: C;chaperonin GroEL [EC:5.6.1.7] (db=kegg)		-0.0299096033302821	-0.0193755300518328	-0.0463969259989755
X25043	MEGAHIT-MetaBAT2-S954.74_contig_2630264_7	stress	0.0299066702358231	rank: C;gluconate:H+ symporter, GntP family (db=kegg)		0.0299066702358231	0.00328221388418574	0.0144863125603785
X8459	964_SemiBin_528_contig_2812589_110	stress	0.0299004177947952	rank: C;succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1] (db=kegg)		0.0299004177947952	-0.00558089156896326	0.0351881048297577
X23119	MEGAHIT-MetaBAT2-S950.5_contig_1514697_7	stress	0.0298916341560812	rank: E		0.0298916341560812	-0.00743331888072393	0.000641822592058078
X4224	947_SemiBin_8_contig_4470210_6	stress	0.0298772679204372	rank: E		0.0298772679204372	-0.00548091184261826	-0.0199320722353956
X18257	MEGAHIT-MetaBAT2-S937.180_contig_3990910_18	stress	0.029848268090053	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)		0.029848268090053	0.0229724033017801	-0.0150903158938037
X24458	MEGAHIT-MetaBAT2-S952.67_contig_6640578_7	stress	0.0298374800437983	rank: C;F-type H+-transporting ATPase subunit c (db=kegg)		0.0298374800437983	-0.0322729005570233	0.00611476489846671
X12275	978_SemiBin_64_contig_4662520_9	stress	0.0298156261198661	rank: D;Bacterial PH domain [PF03703.19] (db=pfam)	MEGAHIT-MetaBAT2-S935.32_contig_4940352_4, MEGAHIT-MetaBAT2-S955.109_contig_2164616_68	0.0298156261198661	-0.0304142858903322	-0.0146431661947667
X9424	967_SemiBin_89_contig_4060560_3	stress	0.0298055729387557	rank: C;CRISPR-associated protein Csd2 (db=kegg)		0.0298055729387557	-0.00870106536383354	-0.0727168650453008
X22523	MEGAHIT-MetaBAT2-S949.157_contig_2408679_5	stress	0.0298041417814007	rank: C;mannose PTS system EIIAB component [EC:2.7.1.191] (db=kegg)		0.0298041417814007	-0.0293038720518087	-4.64263670555802e-05
X19474	MEGAHIT-MetaBAT2-S943.132_contig_6677438_5	stress	0.0297980040582164	rank: D;Carboxyl transferase domain [PF01039.27] (db=pfam)	group7_bins.133_contig_331887_27	0.0297980040582164	-0.0437543686693338	0.0214107498119322
X9342	967_SemiBin_89_contig_4060481_11	stress	0.0297868110366037	rank: C;large subunit ribosomal protein L19 (db=kegg)		0.0297868110366037	0.00905071853183765	-0.0394513947101559
X19539	MEGAHIT-MetaBAT2-S944.121_contig_6278448_23	stress	0.0297741299296249	rank: D;Carboxyl transferase domain [PF01039.27] (db=pfam)		0.0297741299296249	-0.0292703511372652	0.0235609441313602
X19046	MEGAHIT-MetaBAT2-S942.110_contig_6619088_8	stress	0.0297424049309898	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)		0.0297424049309898	-0.00700799557377454	-0.0257223707401343
X21002	MEGAHIT-MetaBAT2-S946.49_contig_2524411_17	stress	0.0297343766593597	rank: C;phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49] (db=kegg)		0.0297343766593597	0.00601153300450379	0.00613423178493036
X19472	MEGAHIT-MetaBAT2-S943.132_contig_6677428_12	stress	0.0297139596826295	rank: C;endo-1,4-beta-xylanase [EC:3.2.1.8] (db=kegg)		0.0297139596826295	-0.0203999916149572	0.0413595209926092
X14767	991_SemiBin_113_contig_800942_22	stress	0.0297118669191292	rank: C;glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16] (db=kegg)		0.0297118669191292	-0.0349878608436025	-0.0270076117302495
X8099	963_SemiBin_255_contig_1302085_173	stress	0.0297094165866577	rank: C;single-strand DNA-binding protein (db=kegg)		0.0297094165866577	-0.00132217901446284	0.0100812367246508
X5830	953_SemiBin_322_contig_357597_187	stress	0.0297060145931181	rank: C;beta-glucosidase [EC:3.2.1.21] (db=kegg)		0.0297060145931181	-0.0247159304459494	0.00274549838539306
X14553	988_SemiBin_31_contig_1970415_5	stress	0.0296940008992313	rank: D;Carboxypeptidase regulatory-like domain [PF13620.11];CarboxypepD_reg-like domain [PF13715.11] (db=pfam)		0.0296940008992313	-0.00598830730412473	0.0298666756708297
X25261	MEGAHIT-MetaBAT2-S955.14_contig_6285555_2	stress	0.0296904541004048	rank: C;small subunit ribosomal protein S7 (db=kegg)		0.0296904541004048	-0.0177965625239903	0.023188026846143
X6068	954_SemiBin_221_contig_1002535_2	stress	0.0296888604956688	rank: C;large subunit ribosomal protein L21 (db=kegg)		0.0296888604956688	0.0115408489483259	-0.0184627523497958
X521	932_SemiBin_216_contig_6775480_3	control	-0.0296599596745406	rank: C;preprotein translocase subunit SecY (db=kegg)	MEGAHIT-MetaBAT2-S933.151_contig_5473307_3, MEGAHIT-MetaBAT2-S945.93_contig_4661479_69, MEGAHIT-MetaBAT2-S955.109_contig_2164647_5, MEGAHIT-MetaBAT2-S983.33_contig_5576690_22, group3_bins.323_contig_3885476_6, group9_bins.360_contig_3961367_7	-0.0296599596745406	-0.000234556946504945	-0.00896421203627929
X9708	968_SemiBin_131_contig_4414056_11	stress	0.0296588126628573	rank: C;large subunit ribosomal protein L18 (db=kegg)		0.0296588126628573	-0.0189526272223029	0.00663609416646402
X14261	986_SemiBin_166_contig_1142785_1	stress	0.0296582239292653	rank: D;GDP-mannose 4,6 dehydratase [PF16363.10] (db=pfam)		0.0296582239292653	-0.0489142565501364	0.0156503734323714
X17041	MEGAHIT-MetaBAT2-S933.133_contig_1079989_7	control	-0.0296575908749187	rank: C;pyruvate kinase [EC:2.7.1.40] (db=kegg)		-0.0296575908749187	-0.0120253511047799	0.0548442925865745
X14860	991_SemiBin_113_contig_800952_2	stress	0.0296548471672341	rank: E		0.0296548471672341	-0.0169313666789561	-0.0254947353363091
X18227	MEGAHIT-MetaBAT2-S937.180_contig_3990888_40	control	-0.0296204451353546	rank: E		-0.0296204451353546	-0.0286420297641208	-0.0166043050606434
X20326	MEGAHIT-MetaBAT2-S945.168_contig_3689650_4	stress	0.0295882118035133	rank: D;Glycosyl hydrolase family 9 [PF00759.24];Cellulase N-terminal ig-like domain [PF02927.19];Dockerin type I domain [PF00404.23];Carbohydrate binding domain [PF02018.22] (db=pfam)		0.0295882118035133	-0.00733680870908925	0.00861996724595025
X2079	937_SemiBin_148_contig_282891_12	control	-0.0295856675866629	rank: C;putative tryptophan/tyrosine transport system permease protein (db=kegg)	MEGAHIT-MetaBAT2-S935.60_contig_5798646_13, MEGAHIT-MetaBAT2-S937.180_contig_3990929_4, MEGAHIT-MetaBAT2-S993.109_contig_3807223_3	-0.0295856675866629	-0.0321089527444366	-0.0532212746344124
X8814	965_SemiBin_146_contig_1265156_39	control	-0.0295649701616115	rank: E		-0.0295649701616115	-0.0299304156829667	-0.00840874084785471
X9266	966_SemiBin_95_contig_3845527_54	stress	0.0295581649595002	rank: C;rubrerythrin (db=kegg)		0.0295581649595002	-0.0133713347110181	0.02496545824756
X5372	949_SemiBin_129_contig_6922890_9	stress	0.0295254371863484	rank: C;glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12] (db=kegg)		0.0295254371863484	0.00390504554542432	0.0172894408450861
X14546	988_SemiBin_105_contig_5494536_41	stress	0.0295151860469035	rank: D;Probable zinc-ribbon domain [PF13451.11] (db=pfam)		0.0295151860469035	-0.0254247896093689	0.0151450694518719
X9202	966_SemiBin_95_contig_3845501_41	stress	0.0294916081078621	rank: C;MFS transporter, ACS family, aldohexuronate transporter (db=kegg)		0.0294916081078621	-0.0200883250475268	0.0163728866887813
X4463	947_SemiBin_9_contig_1846762_33	stress	0.0294861241172082	rank: C;Xaa-Pro dipeptidase [EC:3.4.13.9] (db=kegg)		0.0294861241172082	-0.00903559464256675	0.0192407158358425
X25073	MEGAHIT-MetaBAT2-S954.74_contig_2630371_10	stress	0.0294752414899747	rank: C;multiple sugar transport system permease protein (db=kegg)		0.0294752414899747	-0.00843119172324636	0.00803204622950196
X13900	983_SemiBin_75_contig_6647994_17	stress	0.0294652233476327	rank: C;small subunit ribosomal protein S8 (db=kegg)	993_SemiBin_156_contig_1760618_22	0.0294652233476327	-0.0487471585864943	0.0227955263214016
X1539	935_SemiBin_210_contig_5035886_13	control	-0.0294619922865396	rank: C;glutamine synthetase [EC:6.3.1.2] (db=kegg)		-0.0294619922865396	-0.0280343080715879	-0.0577242430495327
X21834	MEGAHIT-MetaBAT2-S949.157_contig_2408500_3	stress	0.0294472998572121	rank: C;Ni/Fe-hydrogenase 1 B-type cytochrome subunit (db=kegg)		0.0294472998572121	0.0149692016468335	-0.0104394920128026
X24050	MEGAHIT-MetaBAT2-S951.173_contig_4789092_7	stress	0.0294123382030462	rank: C;ATP-dependent Clp protease ATP-binding subunit ClpB (db=kegg)		0.0294123382030462	-0.014639814112116	-0.0178541576321487
X10543	972_SemiBin_102_contig_6480025_3	stress	0.0293944935774488	rank: D;Transketolase, pyrimidine binding domain [PF02779.29];Transketolase, C-terminal domain [PF02780.25];Transketolase-like TK C-terminal domain [PF22613.1] (db=pfam)		0.0293944935774488	-0.00366715387177055	0.014416642822811
X11544	976_SemiBin_228_contig_1679489_11	control	-0.0293839943721163	rank: C;small subunit ribosomal protein S13 (db=kegg)		-0.0293839943721163	-0.0070364802702963	0.00521243186234789
X10921	973_SemiBin_307_contig_3160944_29	stress	0.0293598627210057	rank: C;acetate CoA/acetoacetate CoA-transferase beta subunit [EC:2.8.3.8 2.8.3.9] (db=kegg)		0.0293598627210057	-0.0179238038038287	0.0226000369480126
X22379	MEGAHIT-MetaBAT2-S949.157_contig_2408653_17	stress	0.0293556956536529	rank: C;alanine or glycine:cation symporter, AGCS family (db=kegg)		0.0293556956536529	-0.0130009199349925	0.0113953410726511
X25730	MEGAHIT-MetaBAT2-S956.75_contig_5804995_9	stress	0.0293486463777914	rank: C;small subunit ribosomal protein S3 (db=kegg)		0.0293486463777914	0.0154797454443875	-0.00100442162386988
X25003	MEGAHIT-MetaBAT2-S954.181_contig_6061242_7	stress	0.0293452274577601	rank: C;oligoendopeptidase F [EC:3.4.24.-] (db=kegg)		0.0293452274577601	-0.00116124266152809	-0.0180935778970607
X5140	947_SemiBin_9_contig_1846873_50	stress	0.029342932250755	rank: C;D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399] (db=kegg)		0.029342932250755	-0.0149849226059215	0.0339270749244103
X16010	993_SemiBin_0_contig_4100166_36	stress	0.0293365932905983	rank: C;methyl-accepting chemotaxis protein (db=kegg)		0.0293365932905983	-0.00464423242802881	0.0446530065934627
X23404	MEGAHIT-MetaBAT2-S950.5_contig_1514779_7	stress	0.0293009802235758	rank: C;aldose 1-epimerase [EC:5.1.3.3] (db=kegg)		0.0293009802235758	0.029175348417779	-0.0102322259398665
X16755	MEGAHIT-MetaBAT2-S932.53_contig_2808147_29	stress	0.0292789363232133	rank: C;bacterial microcompartment shell protein (db=kegg)		0.0292789363232133	0.016880351503626	0.0193589242733966
X3621	946_SemiBin_296_contig_4307522_2	stress	0.0292752279260933	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)		0.0292752279260933	-0.0393178748328575	0.0291479244539773
X17393	MEGAHIT-MetaBAT2-S934.40_contig_3235108_17	stress	0.0292683669586631	rank: C;N-acylglucosamine 2-epimerase [EC:5.1.3.8] (db=kegg)		0.0292683669586631	-0.00247194171551858	0.0212975734628825
X9456	967_SemiBin_89_contig_4060582_3	stress	0.0292542782299472	rank: C;carboxybiotin decarboxylase [EC:7.2.4.1] (db=kegg)		0.0292542782299472	-0.000559879363907172	-0.0600866128764303
X19482	MEGAHIT-MetaBAT2-S943.132_contig_6677481_16	stress	0.0292466538329661	rank: C;L-ribulose-5-phosphate 4-epimerase [EC:5.1.3.4] (db=kegg)		0.0292466538329661	-0.00168115992962966	0.0434865614953522
X10808	973_SemiBin_307_contig_3160930_63	stress	0.0292401715050983	rank: C;translation initiation factor IF-3 (db=kegg)		0.0292401715050983	-0.0061495612396396	0.0316938661558087
X9401	967_SemiBin_89_contig_4060527_3	stress	0.0292312345007699	rank: C;small subunit ribosomal protein S6 (db=kegg)		0.0292312345007699	-0.0291659994175073	-0.0673567022836195
X17370	MEGAHIT-MetaBAT2-S934.40_contig_3235010_2	stress	0.0292300165855313	rank: E		0.0292300165855313	-0.01663169554156	-0.0293384894729156
X20325	MEGAHIT-MetaBAT2-S945.168_contig_3689650_2	stress	0.029229772606012	rank: C;triosephosphate isomerase (TIM) [EC:5.3.1.1] (db=kegg)		0.029229772606012	0.015114375926827	0.0385840193338363
X19115	MEGAHIT-MetaBAT2-S942.153_contig_5812546_3	stress	0.0292255536722345	rank: D;SPFH domain / Band 7 family [PF01145.30] (db=pfam)		0.0292255536722345	-0.00891170770269676	-0.023846475227547
X8901	966_SemiBin_49_contig_5227287_5	stress	0.0292110647602794	rank: D;Bacterial extracellular solute-binding protein [PF13416.11];Bacterial extracellular solute-binding protein [PF01547.30] (db=pfam)		0.0292110647602794	0.019792547398201	-0.0182979388581662
X9987	969_SemiBin_208_contig_4993865_12	stress	0.0291948161199705	rank: C;acetyl-CoA C-acetyltransferase [EC:2.3.1.9] (db=kegg)		0.0291948161199705	0.002576196287316	0.0460691839531929
X26334	MEGAHIT-MetaBAT2-S958.133_contig_3010668_30	stress	0.0291931935362222	rank: C;DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6] (db=kegg)		0.0291931935362222	0.0214627233913812	0.0315746677342377
X5411	950_SemiBin_52_contig_2899162_59	stress	0.0291784182490808	rank: D;Glycosyl hydrolase family 48 [PF02011.20] (db=pfam)		0.0291784182490808	-0.0182941741748674	0.0205000076916852
X21559	MEGAHIT-MetaBAT2-S947.8_contig_60388_2	stress	0.0291688218960343	rank: E	MEGAHIT-MetaBAT2-S959.123_contig_5423110_5	0.0291688218960343	0.00853745867148075	-0.0105458750641873
X12748	983_SemiBin_133_contig_1182680_3	stress	0.0291686540640006	rank: C;succinate dehydrogenase flavoprotein subunit [EC:1.3.5.1] (db=kegg)		0.0291686540640006	-0.00133165796033913	-0.0423331521087298
X12230	976_SemiBin_36_contig_3814083_17	stress	0.0291515688048796	rank: C;large subunit ribosomal protein L13 (db=kegg)		0.0291515688048796	0.00202355234545221	0.0563695565073933
X14351	986_SemiBin_166_contig_1142843_44	stress	0.0291468239632519	rank: C;thioredoxin reductase (NADPH) [EC:1.8.1.9] (db=kegg)		0.0291468239632519	-0.0102958474502978	0.0426228517464433
X18300	MEGAHIT-MetaBAT2-S937.180_contig_3990976_5	stress	0.0291451627168521	rank: D;DNA gyrase/topoisomerase IV, subunit A [PF00521.25] (db=pfam)		0.0291451627168521	0.0343610597183959	0.0226864131236784
X15846	992_SemiBin_233_contig_1712899_8	stress	0.0291331238346798	rank: C;trigger factor (db=kegg)		0.0291331238346798	-0.00723740758744366	0.0384423369309395
X25365	MEGAHIT-MetaBAT2-S955.226_contig_2978273_27	stress	0.0291257248859086	rank: D;Protein of unknown function (DUF2851) [PF11013.13] (db=pfam)		0.0291257248859086	-0.031648386572574	0.0347895349005479
X13800	983_SemiBin_75_contig_6647871_5	stress	0.0290965674645953	rank: C;methionyl-tRNA synthetase [EC:6.1.1.10] (db=kegg)		0.0290965674645953	-0.0145631915287455	-0.00217506634427199
X19304	MEGAHIT-MetaBAT2-S942.31_contig_2233027_36	stress	0.0290937012647072	rank: C;flagellar hook protein FlgE (db=kegg)		0.0290937012647072	-0.0279393244843262	0.0205498126267732
X93	932_SemiBin_106_contig_906174_14	stress	0.0290890393542119	rank: C;branched-chain amino acid transport system substrate-binding protein (db=kegg)		0.0290890393542119	-0.00747333122289126	0.041469240145625
X26816	MEGAHIT-MetaBAT2-S959.123_contig_5422887_16	control	-0.0290849467114824	rank: C;UDP-glucose 4-epimerase [EC:5.1.3.2] (db=kegg)		-0.0290849467114824	0.0269953555962167	-0.00671366343444897
X19964	MEGAHIT-MetaBAT2-S945.135_contig_4381812_12	control	-0.0290648899116298	rank: C;succinate dehydrogenase cytochrome b subunit (db=kegg)		-0.0290648899116298	0.0119758508415292	-0.0274939101083918
X9361	967_SemiBin_89_contig_4060490_3	stress	0.0290434078615662	rank: C;1,4-alpha-glucan branching enzyme [EC:2.4.1.18] (db=kegg)		0.0290434078615662	0.0245092890767598	-0.0068608506230056
X3746	946_SemiBin_296_contig_4307576_25	control	-0.0290412010104233	rank: E		-0.0290412010104233	-0.0335307430002475	0.00531374514771903
X17805	MEGAHIT-MetaBAT2-S935.60_contig_5798595_8	control	-0.029018076606819	rank: C;ribosome-binding ATPase (db=kegg)	MEGAHIT-MetaBAT2-S993.109_contig_3807116_1	-0.029018076606819	-0.000952813371129041	-0.0241089996074333
X17007	MEGAHIT-MetaBAT2-S933.133_contig_1079967_33	control	-0.0290142033588332	rank: E		-0.0290142033588332	-0.0203508974768196	0.0248393557408529
X11774	976_SemiBin_24_contig_6422235_10	control	-0.0289964831371693	rank: C;molecular chaperone DnaJ (db=kegg)		-0.0289964831371693	0.00512727824030143	0.014467056895724
X9399	967_SemiBin_89_contig_4060525_10	stress	0.0289963439119519	rank: C;HSP20 family protein (db=kegg)		0.0289963439119519	-0.0331346344591169	-0.0685144731369061
X22659	MEGAHIT-MetaBAT2-S950.5_contig_1514507_3	control	-0.0289775029993126	rank: C;molybdopterin-synthase adenylyltransferase [EC:2.7.7.80] (db=kegg)		-0.0289775029993126	0.00888139108954984	-0.053724778034443
X10704	973_SemiBin_307_contig_3160924_35	stress	0.0289457280850189	rank: E		0.0289457280850189	-0.00497511083634528	0.0240114839460048
X12485	981_SemiBin_432_contig_5057949_15	control	-0.0289409981346913	rank: C;3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59] (db=kegg)		-0.0289409981346913	-0.00405342997110818	0.0235143262568129
X4468	947_SemiBin_9_contig_1846762_38	stress	0.028935096293665	rank: C;4-oxalocrotonate tautomerase [EC:5.3.2.6] (db=kegg)		0.028935096293665	0.00335679241104079	-0.0146249566799619
X9970	969_SemiBin_208_contig_4993856_10	stress	0.0289239288809093	rank: C;3-hydroxybutyryl-CoA dehydratase [EC:4.2.1.55] (db=kegg)		0.0289239288809093	-0.0318455706469778	0.0204080864210939
X22610	MEGAHIT-MetaBAT2-S950.132_contig_5970590_2	control	-0.028912926658551	rank: E		-0.028912926658551	-0.024282635838608	-0.00542133023224268
X9603	967_SemiBin_89_contig_4060703_7	stress	0.0289106793452036	rank: C;tripeptide aminopeptidase [EC:3.4.11.4] (db=kegg)		0.0289106793452036	-0.0326304774917828	-0.069139215813841
X5266	948_SemiBin_209_contig_3427059_52	control	-0.0289040388832692	rank: C;large subunit ribosomal protein L6 (db=kegg)		-0.0289040388832692	-0.0220922519281167	-0.00560409146755515
X5424	950_SemiBin_52_contig_2899168_28	stress	0.0288842911695619	rank: C;P-type Ca2+ transporter type 2C [EC:7.2.2.10] (db=kegg)		0.0288842911695619	-0.0117702657841772	0.0517115752541827
X12480	981_SemiBin_432_contig_5057947_3	control	-0.0288833207588897	rank: C;translation initiation factor IF-3 (db=kegg)		-0.0288833207588897	-0.0433430271204185	-0.0087454090780526
X26114	MEGAHIT-MetaBAT2-S957.57_contig_338438_4	stress	0.0288710887518511	rank: C;TonB-dependent starch-binding outer membrane protein SusC (db=kegg)		0.0288710887518511	-0.00957368397873286	0.0437109705713783
X6475	956_SemiBin_137_contig_428245_1	stress	0.0288685974970085	rank: C;UDP-N-acetylglucosamine 4,6-dehydratase/5-epimerase [EC:4.2.1.115 5.1.3.-] (db=kegg)		0.0288685974970085	-0.00829787648717649	0.000935962877207391
X14863	991_SemiBin_113_contig_800953_24	stress	0.0288472947807552	rank: D;CarboxypepD_reg-like domain [PF13715.11];TonB dependent receptor-like, beta-barrel [PF00593.29];Outer membrane protein beta-barrel family [PF14905.11];Carboxypeptidase regulatory-like domain [PF13620.11] (db=pfam)		0.0288472947807552	0.00218225133566541	-0.0187231818223155
X11084	973_SemiBin_32_contig_6606722_4	control	-0.0288378573691588	rank: C;fructose-bisphosphate aldolase, class II [EC:4.1.2.13] (db=kegg)		-0.0288378573691588	-0.0241124621218179	0.0448201905584661
X21394	MEGAHIT-MetaBAT2-S947.49_contig_3623552_1	stress	0.0287879383652138	rank: C;formate C-acetyltransferase [EC:2.3.1.54] (db=kegg)		0.0287879383652138	0.0192061444296774	0.0322049309949011
X13085	983_SemiBin_151_contig_1974795_23	stress	0.028780912989921	rank: C;ATP-dependent Clp protease ATP-binding subunit ClpX (db=kegg)		0.028780912989921	0.034480012749192	-0.0164063006114541
X1800	935_SemiBin_68_contig_5672751_2	stress	0.0287731781592914	rank: C;ATP-dependent phosphofructokinase / diphosphate-dependent phosphofructokinase [EC:2.7.1.11 2.7.1.90] (db=kegg)	MEGAHIT-MetaBAT2-S932.132_contig_1418961_19	0.0287731781592914	0.00774384334487391	0.0203122370741711
X15107	991_SemiBin_141_contig_1443099_11	stress	0.0287672995406104	rank: C;molecular chaperone HtpG (db=kegg)		0.0287672995406104	-0.0437257593448899	0.0131982138536859
X5364	949_SemiBin_129_contig_6922849_1	stress	0.0287648557344861	rank: E	959_SemiBin_129_contig_894488_1	0.0287648557344861	-0.0372443260615028	0.000649957855386971
X8418	964_SemiBin_528_contig_2812565_103	stress	0.0287395558721098	rank: C;cyclic-di-GMP-binding protein (db=kegg)		0.0287395558721098	-0.024016846169861	-0.0193115553674949
X10671	973_SemiBin_307_contig_3160921_61	stress	0.0287262309974761	rank: D;Redoxin [PF08534.15];AhpC/TSA family [PF00578.26];Thioredoxin-like [PF13905.11];Domain of unknown function (DUF4369) [PF14289.11];Thioredoxin [PF00085.25];Thioredoxin-like domain [PF13098.11] (db=pfam)		0.0287262309974761	-0.00783740055291387	0.0255957495631938
X981	932_SemiBin_237_contig_3195500_1	stress	0.0287240594401065	rank: C;cellobiose phosphorylase [EC:2.4.1.20] (db=kegg)		0.0287240594401065	0.0090315863579373	-0.0363672926574751
X9519	967_SemiBin_89_contig_4060615_2	stress	0.0286993398438329	rank: C;2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase [EC:4.1.2.14 4.1.3.42] (db=kegg)		0.0286993398438329	-0.0179093168668775	-0.0623327974653455
X8357	964_SemiBin_528_contig_2812536_35	control	-0.0286969563154016	rank: C;large subunit ribosomal protein L3 (db=kegg)		-0.0286969563154016	-0.018533100766232	-0.0288019289973644
X12402	981_SemiBin_432_contig_5057911_21	control	-0.0286959303048037	rank: C;outer membrane protein insertion porin family (db=kegg)		-0.0286959303048037	0.00384807514369088	0.0252579698056537
X19192	MEGAHIT-MetaBAT2-S942.30_contig_4599874_6	stress	0.0286927624287857	rank: C;spore coat protein JC (db=kegg)		0.0286927624287857	-0.019203296128924	0.0105440648627031
X7922	961_SemiBin_68_contig_3660604_3	control	-0.0286674141861362	rank: C;electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1] (db=kegg)		-0.0286674141861362	-0.0222208191468957	0.025770826769185
X14352	986_SemiBin_166_contig_1142843_51	stress	0.0286547204973262	rank: C;ribosome hibernation promoting factor (db=kegg)		0.0286547204973262	-0.0517907781669295	0.00805095716036184
X130	932_SemiBin_106_contig_906233_23	stress	0.0286509486535646	rank: C;phosphoribosylformylglycinamidine synthase [EC:6.3.5.3] (db=kegg)		0.0286509486535646	-0.0364161421401639	0.0267410702615843
X3622	946_SemiBin_296_contig_4307524_12	stress	0.0286409795758009	rank: C;elongation factor G (db=kegg)		0.0286409795758009	-0.0185383670601291	0.0635287735552942
X12478	981_SemiBin_432_contig_5057944_9	control	-0.0286324307747556	rank: C;phosphomannomutase / phosphoglucomutase [EC:5.4.2.8 5.4.2.2] (db=kegg)		-0.0286324307747556	0.0161164193499253	0.0268232237970775
X14761	991_SemiBin_113_contig_800942_10	stress	0.0286076778154817	rank: C;elongation factor Tu (db=kegg)		0.0286076778154817	-0.0339283950170501	-0.0243327194371693
X1639	935_SemiBin_236_contig_538456_48	control	-0.0286064207720128	rank: C;fumarate hydratase, class I [EC:4.2.1.2] (db=kegg)		-0.0286064207720128	-0.00695670880282423	-0.0253509816226663
X4644	947_SemiBin_9_contig_1846786_5	control	-0.0286039754341738	rank: E		-0.0286039754341738	-0.0345183461317259	-0.000259156912064734
